Time,Amount
158215.0,266.0
158215.0,9.99
158215.0,20.8
158215.0,78.84
158215.0,646.08
158216.0,12.0
158216.0,6.99
158217.0,1.98
158219.0,49.99
158220.0,591.5
158220.0,9.86
158221.0,165.61
158221.0,0.76
158222.0,114.5
158222.0,11.32
158222.0,23.24
158223.0,180.0
158224.0,49.99
158224.0,16.35
158225.0,16.49
158225.0,376.0
158227.0,55.0
158227.0,0.49
158227.0,139.88
158227.0,7.58
158228.0,308.0
158228.0,0.99
158229.0,86.15
158230.0,27.9
158231.0,266.95
158231.0,99.0
158231.0,1.0
158233.0,9.99
158234.0,9.99
158234.0,10.8
158234.0,22.84
158236.0,3.79
158238.0,25.0
158240.0,12.99
158241.0,25.0
158241.0,164.82
158242.0,40.35
158242.0,83.6
158243.0,26.0
158244.0,1.29
158244.0,4.99
158244.0,1.29
158245.0,4.99
158246.0,10.0
158246.0,30.8
158247.0,30.0
158247.0,36.9
158247.0,0.49
158247.0,1.0
158247.0,11.5
158247.0,100.6
158247.0,9.78
158247.0,4.99
158248.0,47.95
158248.0,6.25
158248.0,62.25
158249.0,9.99
158249.0,610.98
158249.0,43.87
158250.0,61.4
158250.0,7.0
158250.0,9.99
158250.0,12.31
158250.0,231.71
158250.0,58.85
158251.0,5.16
158253.0,248.0
158253.0,21.98
158254.0,19.95
158256.0,1.98
158256.0,11.5
158257.0,2.23
158257.0,12.46
158258.0,59.95
158259.0,1.98
158259.0,0.76
158261.0,1.0
158261.0,34.9
158262.0,6.46
158262.0,0.49
158263.0,1.29
158263.0,4.24
158264.0,1.79
158264.0,1.0
158265.0,3.58
158266.0,69.0
158266.0,392.93
158267.0,1.96
158269.0,0.12
158269.0,9.99
158269.0,200.0
158270.0,0.99
158270.0,157.0
158270.0,594.0
158271.0,49.9
158271.0,0.77
158272.0,7.32
158272.0,187.98
158272.0,2.67
158273.0,0.77
158275.0,8.95
158275.0,0.89
158276.0,9.42
158277.0,0.23
158277.0,450.0
158277.0,15.0
158277.0,1.29
158278.0,1.98
158279.0,15.0
158279.0,0.49
158279.0,0.74
158280.0,50.0
158280.0,49.98
158280.0,104.41
158280.0,3.78
158281.0,60.0
158281.0,55.7
158282.0,0.89
158282.0,49.99
158282.0,98.03
158282.0,0.69
158283.0,1.98
158284.0,44.3
158285.0,0.89
158285.0,15.0
158285.0,25.0
158286.0,10.5
158286.0,369.12
158288.0,1.98
158288.0,0.99
158289.0,9.51
158289.0,0.89
158290.0,50.0
158290.0,31.35
158290.0,19.6
158290.0,22.99
158291.0,29.0
158291.0,5.0
158293.0,33.9
158294.0,18.0
158295.0,0.76
158295.0,3.87
158296.0,11.5
158297.0,0.99
158298.0,9.98
158298.0,14.99
158298.0,107.65
158299.0,12.99
158299.0,0.49
158299.0,75.94
158299.0,17.0
158300.0,214.67
158300.0,250.0
158301.0,52.47
158301.0,111.3
158301.0,1.98
158301.0,0.79
158302.0,86.0
158302.0,11.7
158302.0,161.21
158303.0,2.0
158303.0,4.99
158304.0,19.66
158305.0,442.7
158305.0,27.54
158306.0,8.99
158306.0,7.99
158306.0,46.0
158307.0,106.31
158311.0,20.0
158311.0,0.12
158312.0,2.16
158312.0,119.0
158313.0,1.49
158313.0,58.0
158313.0,24.29
158314.0,5.35
158314.0,9.21
158314.0,3.56
158314.0,7.99
158315.0,1.0
158315.0,19.98
158315.0,0.49
158316.0,1.29
158317.0,69.34
158318.0,96.0
158318.0,74.99
158319.0,35.86
158319.0,101.0
158320.0,16.94
158320.0,173.2
158320.0,47.85
158320.0,0.76
158322.0,1.54
158322.0,77.08
158322.0,10.88
158323.0,132.71
158323.0,4.99
158323.0,10.48
158324.0,32.9
158324.0,59.78
158324.0,14.65
158325.0,1.98
158325.0,59.72
158326.0,14.76
158326.0,1.98
158327.0,113.4
158328.0,10.55
158329.0,18.06
158329.0,5.85
158330.0,64.72
158330.0,75.46
158331.0,5.16
158331.0,89.72
158331.0,95.5
158331.0,599.0
158332.0,1.98
158332.0,57.85
158332.0,16.41
158332.0,20.0
158332.0,0.99
158334.0,8.86
158334.0,1.79
158335.0,0.49
158335.0,5.0
158337.0,607.44
158337.0,2.67
158337.0,11.36
158337.0,15.17
158338.0,9.99
158340.0,9.99
158340.0,35.99
158340.0,30.26
158340.0,23.5
158340.0,39.23
158341.0,6.05
158341.0,1.49
158341.0,9.97
158341.0,26.8
158343.0,30.0
158343.0,1870.31
158344.0,100.0
158344.0,74.99
158345.0,28.56
158345.0,26.91
158345.0,7.58
158345.0,15.81
158346.0,70.0
158347.0,12.23
158347.0,151.0
158348.0,76.17
158348.0,0.89
158349.0,0.89
158349.0,1.79
158349.0,0.99
158350.0,0.76
158350.0,2.69
158350.0,0.89
158351.0,7.12
158352.0,9.99
158352.0,90.0
158352.0,0.76
158354.0,113.77
158354.0,88.91
158354.0,0.49
158354.0,60.76
158355.0,0.76
158355.0,4.27
158355.0,1150.12
158355.0,2.69
158356.0,12.36
158356.0,48.6
158356.0,158.64
158356.0,2.28
158356.0,0.9
158357.0,48.0
158357.0,8.9
158357.0,162.16
158358.0,1.98
158358.0,28.95
158359.0,25.0
158359.0,0.77
158360.0,74.4
158360.0,2.28
158360.0,0.99
158361.0,0.76
158361.0,8.99
158361.0,14.0
158362.0,347.0
158362.0,1.98
158362.0,5.41
158363.0,141.8
158364.0,2.58
158364.0,444.0
158364.0,7.74
158366.0,30.0
158366.0,122.57
158366.0,118.0
158367.0,4.53
158367.0,63.5
158367.0,0.76
158368.0,160.51
158368.0,1.0
158368.0,12.31
158369.0,159.0
158370.0,3.25
158371.0,478.2
158371.0,380.14
158372.0,54.45
158372.0,487.0
158372.0,18.18
158373.0,35.0
158373.0,52.0
158374.0,2.69
158374.0,25.0
158375.0,0.49
158375.0,6.5
158375.0,1.29
158376.0,18.5
158377.0,8.34
158377.0,9.99
158378.0,49.0
158379.0,3.8
158379.0,9.99
158379.0,9.99
158379.0,1.0
158381.0,8.98
158381.0,38.88
158382.0,72.57
158383.0,3.33
158383.0,18.96
158383.0,49.25
158384.0,15.88
158385.0,15.33
158385.0,39.95
158385.0,1.57
158386.0,30.73
158387.0,243.83
158389.0,208.0
158390.0,2.58
158390.0,46.91
158391.0,26.47
158392.0,500.0
158392.0,4.45
158393.0,41.88
158393.0,9.99
158394.0,10.34
158394.0,1.98
158395.0,49.88
158395.0,99.0
158395.0,5.0
158396.0,0.85
158397.0,87.74
158397.0,1.98
158397.0,13.99
158398.0,49.39
158398.0,23.33
158399.0,23.22
158401.0,5.34
158402.0,11.99
158403.0,96.0
158403.0,201.6
158403.0,3.99
158404.0,25.0
158404.0,154.26
158404.0,14.74
158405.0,2.58
158406.0,120.98
158406.0,3.99
158406.0,1796.0
158406.0,11.5
158408.0,29.1
158408.0,129.99
158409.0,7.09
158410.0,9.99
158410.0,23.5
158410.0,1.29
158410.0,28.75
158411.0,195.3
158412.0,113.46
158412.0,29.56
158413.0,1.29
158413.0,1.29
158413.0,12.26
158413.0,0.89
158414.0,11.9
158414.0,15.0
158414.0,98.45
158415.0,1.0
158416.0,9.99
158416.0,101.0
158417.0,0.99
158418.0,84.98
158419.0,1.98
158419.0,13.33
158419.0,13.99
158419.0,65.93
158420.0,100.0
158420.0,271.0
158421.0,128.7
158422.0,9.99
158422.0,2.99
158423.0,8.94
158423.0,10.98
158423.0,49.9
158425.0,51.0
158426.0,30.8
158427.0,9.97
158427.0,1.98
158428.0,10.0
158428.0,64.99
158428.0,365.0
158428.0,340.0
158428.0,3.59
158429.0,76.0
158429.0,98.75
158430.0,1.0
158431.0,9.99
158431.0,0.46
158431.0,4.8
158432.0,12.12
158432.0,24.5
158432.0,82.86
158433.0,21.49
158433.0,19.99
158433.0,20.68
158434.0,10.0
158434.0,3.85
158434.0,97.74
158435.0,8.98
158436.0,0.79
158436.0,24.99
158436.0,19.4
158436.0,195.0
158437.0,159.98
158437.0,1.29
158437.0,3.85
158439.0,25.0
158439.0,321.55
158440.0,13.48
158440.0,2.31
158440.0,29.95
158441.0,1.98
158441.0,1.0
158441.0,22.75
158441.0,12.18
158442.0,1.0
158442.0,143.1
158442.0,124.92
158443.0,33.35
158443.0,49.99
158444.0,102.41
158444.0,529.52
158444.0,9.99
158444.0,97.65
158444.0,1.0
158445.0,7.16
158445.0,7.07
158445.0,0.99
158445.0,10.0
158445.0,0.76
158446.0,11.5
158446.0,40.0
158446.0,835.0
158447.0,9.99
158447.0,144.0
158449.0,15.0
158449.0,179.0
158449.0,0.76
158450.0,137.5
158450.0,249.51
158452.0,409.29
158452.0,8.99
158453.0,65.14
158453.0,8.52
158453.0,0.99
158454.0,53.56
158454.0,88.0
158454.0,1.0
158454.0,4.49
158455.0,0.76
158455.0,29.8
158455.0,74.56
158456.0,9.31
158456.0,77.61
158456.0,24.95
158457.0,99.99
158458.0,4.99
158458.0,6.99
158458.0,58.0
158459.0,7.01
158460.0,89.98
158460.0,20.38
158460.0,145.65
158461.0,800.93
158462.0,1.64
158462.0,59.93
158463.0,2.49
158463.0,60.0
158464.0,330.0
158464.0,4.57
158465.0,44.0
158466.0,1.78
158466.0,45.45
158468.0,16.0
158469.0,2.28
158470.0,0.22
158470.0,176.0
158470.0,2.58
158470.0,24.8
158470.0,18.9
158470.0,325.82
158471.0,377.0
158471.0,4.49
158472.0,8.1
158472.0,39.77
158472.0,12.8
158474.0,57.6
158475.0,16.24
158476.0,0.79
158477.0,109.73
158477.0,5.0
158478.0,25.0
158478.0,86.61
158479.0,43.0
158480.0,29.95
158480.0,69.99
158480.0,18.04
158480.0,134.0
158480.0,1.98
158481.0,220.48
158481.0,70.0
158482.0,1.29
158483.0,1.98
158483.0,8.99
158483.0,145.8
158484.0,1.98
158484.0,1.98
158486.0,9.99
158486.0,1.0
158486.0,1.78
158486.0,3.85
158487.0,0.1
158487.0,1.79
158487.0,0.89
158488.0,0.99
158488.0,6.87
158488.0,10.0
158488.0,1.0
158489.0,44.99
158489.0,45.85
158489.0,5.0
158490.0,28.95
158491.0,160.0
158492.0,89.0
158492.0,10.0
158493.0,13.48
158493.0,41.15
158494.0,19.12
158497.0,57.3
158497.0,1.98
158497.0,1125.0
158497.0,99.6
158498.0,8.5
158498.0,15.0
158498.0,14.0
158498.0,39.99
158498.0,149.59
158498.0,22.97
158499.0,2.58
158500.0,42.13
158501.0,39.31
158503.0,60.9
158503.0,45.0
158503.0,127.0
158503.0,58.77
158504.0,5.39
158504.0,1341.77
158505.0,12.31
158505.0,152.35
158506.0,40.77
158507.0,11.37
158507.0,1.0
158508.0,12.58
158508.0,20.0
158508.0,0.89
158508.0,25.0
158509.0,11.5
158509.0,2.99
158509.0,13.91
158510.0,177.0
158510.0,15.0
158510.0,50.06
158510.0,40.0
158511.0,100.0
158511.0,4.91
158511.0,59.85
158512.0,3.99
158512.0,25.0
158513.0,10.0
158513.0,53.95
158514.0,0.89
158515.0,49.9
158515.0,38.35
158516.0,0.89
158518.0,5.99
158519.0,9.99
158519.0,9.72
158519.0,9.99
158520.0,56.94
158520.0,1.29
158520.0,316.9
158521.0,1.0
158521.0,1.98
158522.0,28.75
158523.0,119.32
158523.0,168.0
158524.0,44.95
158524.0,25.0
158525.0,80.0
158527.0,57.0
158527.0,39.95
158527.0,31.54
158529.0,1.51
158529.0,75.86
158530.0,23.4
158530.0,449.99
158530.0,8.99
158531.0,93.98
158531.0,5.85
158531.0,6.16
158531.0,61.85
158532.0,39.95
158532.0,61.95
158532.0,26.89
158532.0,209.0
158533.0,0.89
158533.0,80.8
158533.0,116.24
158534.0,3.59
158534.0,150.39
158534.0,183.2
158534.0,33.2
158534.0,0.89
158536.0,10.0
158537.0,8.43
158537.0,1.29
158537.0,8.99
158538.0,0.01
158539.0,244.5
158539.0,2.58
158539.0,9.11
158539.0,4.49
158539.0,72.8
158539.0,7.68
158540.0,0.89
158540.0,28.95
158541.0,12.48
158541.0,3.78
158541.0,0.76
158541.0,15.99
158543.0,282.0
158543.0,10.97
158544.0,7.84
158544.0,0.89
158544.0,476.0
158544.0,1.29
158544.0,3.78
158545.0,12.95
158547.0,150.0
158547.0,83.0
158547.0,1.0
158547.0,15.0
158547.0,2.0
158547.0,5.99
158549.0,3.6
158549.0,213.61
158549.0,2.9
158550.0,54.99
158550.0,1.98
158551.0,40.0
158551.0,9.99
158551.0,27.0
158551.0,19.95
158552.0,67.85
158553.0,199.25
158553.0,19.95
158553.0,228.04
158554.0,378.0
158554.0,230.0
158554.0,400.48
158554.0,35.96
158554.0,54.95
158554.0,148.22
158554.0,0.99
158554.0,19.99
158556.0,126.15
158556.0,561.15
158556.0,2.58
158557.0,1.79
158558.0,64.99
158558.0,1088.96
158558.0,20.38
158558.0,9.99
158560.0,62.3
158560.0,0.89
158561.0,20.74
158562.0,130.0
158562.0,15.0
158562.0,35.3
158564.0,29.99
158564.0,100.0
158565.0,140.74
158566.0,16.99
158567.0,7.11
158568.0,10.0
158568.0,6.98
158568.0,1.5
158569.0,47.23
158569.0,91.2
158569.0,21.65
158570.0,1.0
158570.0,19.95
158570.0,14.9
158570.0,131.05
158570.0,1.0
158571.0,1.29
158572.0,2.5
158572.0,78.0
158572.0,270.0
158572.0,133.15
158572.0,170.0
158573.0,4.0
158574.0,11.85
158574.0,3.58
158574.0,6.99
158575.0,8.99
158575.0,15.0
158576.0,10.0
158576.0,300.24
158576.0,15.0
158577.0,5.06
158577.0,12.99
158577.0,94.0
158577.0,316.0
158578.0,79.91
158578.0,0.79
158579.0,5.33
158580.0,8.99
158580.0,10.0
158580.0,36.6
158581.0,60.0
158581.0,12.31
158583.0,276.73
158583.0,56.7
158583.0,7.83
158584.0,5.99
158584.0,10.0
158586.0,50.06
158586.0,13.9
158586.0,4.39
158586.0,53.29
158587.0,6.45
158590.0,4.62
158590.0,50.0
158590.0,9.62
158590.0,956.4
158590.0,81.0
158590.0,26.0
158592.0,19.95
158592.0,16.4
158594.0,11.37
158595.0,19.95
158595.0,7.58
158596.0,8.0
158597.0,1.98
158597.0,19.95
158597.0,136.39
158598.0,217.0
158598.0,0.89
158600.0,47.9
158601.0,59.7
158602.0,0.77
158602.0,109.0
158602.0,88.0
158602.0,63.0
158603.0,48.0
158603.0,1.0
158603.0,0.75
158603.0,13.96
158604.0,33.16
158605.0,24.99
158605.0,12.99
158606.0,791.71
158606.0,2.69
158607.0,32.16
158607.0,1.46
158609.0,0.1
158609.0,150.0
158609.0,11.5
158610.0,20.0
158610.0,56.5
158610.0,6.47
158611.0,0.89
158611.0,3.6
158612.0,8.98
158612.0,12.14
158612.0,21.95
158613.0,1.98
158613.0,38.52
158613.0,662.7
158614.0,64.75
158614.0,1.98
158614.0,4.49
158615.0,25.75
158616.0,202.8
158616.0,144.0
158616.0,10.0
158617.0,13.78
158618.0,200.0
158618.0,0.89
158618.0,1.98
158619.0,44.5
158619.0,26.47
158621.0,1.98
158621.0,114.56
158621.0,9.86
158622.0,174.08
158622.0,1760.64
158622.0,89.4
158623.0,2.0
158624.0,79.95
158624.0,45.85
158624.0,1.98
158624.0,0.89
158626.0,1.98
158626.0,36.0
158626.0,0.76
158627.0,0.76
158628.0,150.0
158628.0,109.95
158630.0,27.59
158630.0,8.82
158630.0,9.12
158630.0,4.49
158631.0,10.0
158631.0,0.97
158631.0,36.0
158632.0,33.0
158632.0,0.99
158632.0,23.85
158634.0,15.17
158635.0,15.16
158635.0,42.31
158635.0,265.16
158636.0,17.98
158637.0,1.0
158638.0,10.99
158638.0,296.0
158639.0,19.6
158639.0,96.9
158641.0,1.98
158641.0,30.04
158642.0,0.89
158642.0,703.23
158643.0,1.0
158643.0,3.78
158643.0,116.92
158644.0,16.0
158644.0,18.4
158644.0,1.29
158645.0,451.65
158645.0,71.95
158645.0,44.99
158645.0,0.89
158645.0,4.99
158647.0,1.78
158647.0,250.0
158648.0,49.85
158648.0,192.0
158649.0,377.34
158649.0,1.98
158649.0,46.9
158650.0,11.72
158650.0,29.99
158651.0,154.76
158651.0,20.22
158652.0,15.0
158652.0,1.79
158653.0,5.0
158653.0,49.8
158653.0,2.95
158653.0,1.5
158654.0,11.5
158654.0,15.64
158654.0,6.42
158654.0,463.2
158654.0,3.56
158655.0,23.99
158655.0,42.81
158656.0,11.5
158656.0,18.8
158656.0,6.15
158657.0,23.0
158657.0,59.17
158658.0,3.56
158658.0,80.0
158659.0,17.99
158659.0,15.0
158659.0,17.08
158659.0,6.19
158660.0,206.6
158660.0,42.95
158660.0,39.0
158660.0,14.0
158661.0,68.14
158662.0,42.08
158662.0,14.99
158663.0,34.9
158663.0,6.23
158664.0,11.98
158664.0,1165.75
158665.0,4.49
158666.0,4.49
158666.0,4.49
158666.0,8.99
158667.0,9.99
158667.0,51.05
158667.0,4.49
158668.0,4.79
158668.0,20.72
158669.0,9.99
158669.0,7.7
158669.0,12.47
158670.0,31.9
158670.0,6.2
158671.0,3.59
158671.0,15.0
158671.0,1.98
158673.0,31.5
158673.0,0.77
158673.0,107.91
158673.0,69.0
158675.0,12.31
158675.0,2.69
158675.0,50.68
158675.0,96.0
158675.0,61.5
158677.0,112.0
158678.0,28.9
158678.0,9.99
158679.0,0.99
158679.0,0.0
158679.0,129.0
158682.0,17.99
158682.0,1.98
158682.0,0.77
158683.0,6.31
158684.0,7.7
158685.0,0.89
158686.0,462.8
158687.0,15.0
158687.0,4.45
158688.0,2.97
158688.0,3.7
158688.0,28.0
158688.0,14.95
158688.0,37.07
158688.0,8.12
158688.0,1.0
158688.0,73.52
158688.0,6.48
158688.0,1.78
158689.0,31.5
158690.0,1.98
158691.0,29.95
158692.0,109.17
158692.0,25.0
158692.0,6.71
158693.0,43.99
158694.0,27.9
158694.0,25.0
158694.0,24.48
158695.0,5.47
158695.0,28.48
158696.0,1.98
158696.0,39.9
158696.0,18.96
158696.0,1.79
158697.0,96.54
158697.0,19.5
158698.0,54.0
158699.0,1.0
158699.0,150.0
158699.0,34.99
158699.0,1.98
158700.0,84.5
158701.0,48.75
158702.0,23.0
158702.0,0.99
158702.0,391.04
158702.0,819.51
158702.0,9.99
158703.0,2.31
158703.0,14.27
158703.0,11.84
158703.0,122.8
158704.0,3.7
158704.0,91.31
158704.0,38.21
158704.0,69.9
158705.0,4.95
158705.0,19.99
158705.0,69.0
158705.0,22.55
158706.0,4.76
158706.0,35.91
158708.0,139.9
158708.0,74.99
158709.0,0.78
158711.0,91.0
158712.0,76.0
158712.0,70.0
158712.0,359.83
158713.0,360.0
158713.0,2.28
158713.0,46.35
158713.0,9.99
158714.0,7.7
158714.0,1.0
158714.0,51.05
158716.0,99.99
158716.0,569.03
158717.0,19.66
158717.0,70.65
158718.0,25.93
158719.0,41.8
158719.0,4.36
158719.0,153.97
158720.0,94.9
158721.0,9.49
158721.0,51.21
158722.0,2.16
158723.0,1.0
158723.0,100.37
158724.0,85.25
158724.0,0.46
158724.0,322.73
158724.0,39.99
158725.0,22.5
158726.0,12.99
158726.0,21.0
158726.0,16.0
158727.0,0.13
158727.0,1249.77
158727.0,2.59
158728.0,115.5
158728.0,13.05
158730.0,8.51
158731.0,99.0
158732.0,2.95
158732.0,1.29
158732.0,80.4
158732.0,49.99
158733.0,15.0
158733.0,257.75
158733.0,1.98
158734.0,37.69
158736.0,7.06
158736.0,23.41
158736.0,127.68
158738.0,0.12
158738.0,11.2
158738.0,56.3
158738.0,19.99
158739.0,156.95
158739.0,125.0
158739.0,11.5
158739.0,14.95
158740.0,0.89
158744.0,619.24
158744.0,1.98
158745.0,47.25
158745.0,1.98
158747.0,46.17
158747.0,50.75
158747.0,20.95
158747.0,37.89
158748.0,35.4
158748.0,0.99
158748.0,49.0
158749.0,4.99
158750.0,9.99
158751.0,2.63
158751.0,1.29
158751.0,199.8
158751.0,149.7
158751.0,313.0
158751.0,10.0
158752.0,9.12
158752.0,25.0
158753.0,15.41
158753.0,189.0
158753.0,39.99
158753.0,1.98
158753.0,316.57
158754.0,84.88
158754.0,9.99
158755.0,25.0
158755.0,2.5
158755.0,10.0
158755.0,4.98
158755.0,0.89
158755.0,58.98
158756.0,96.1
158756.0,307.12
158757.0,0.99
158757.0,9.12
158757.0,7.14
158757.0,15.13
158760.0,39.0
158761.0,30.0
158761.0,17.99
158761.0,65.9
158761.0,0.89
158762.0,1.98
158762.0,1.79
158763.0,27.0
158763.0,85.93
158764.0,2.28
158764.0,120.0
158764.0,50.0
158766.0,6.76
158766.0,55.0
158767.0,159.17
158767.0,11.5
158767.0,0.89
158768.0,74.99
158769.0,12.0
158770.0,59.22
158770.0,5.49
158771.0,59.01
158772.0,13.98
158772.0,4.49
158773.0,9.99
158773.0,99.0
158773.0,0.99
158773.0,3.7
158774.0,280.0
158774.0,1.29
158774.0,25.0
158775.0,0.89
158775.0,1.0
158776.0,1.98
158777.0,17.56
158778.0,8.9
158779.0,47.92
158780.0,0.89
158780.0,199.0
158780.0,32.0
158780.0,2.5
158780.0,4.5
158781.0,39.95
158781.0,1.0
158783.0,83.01
158783.0,16.81
158783.0,34.37
158784.0,58.0
158784.0,1.0
158784.0,491.66
158784.0,69.99
158784.0,9.95
158786.0,19.36
158786.0,19.95
158787.0,17.82
158787.0,122.48
158787.0,4.55
158787.0,111.21
158787.0,1.0
158787.0,11.5
158788.0,29.9
158788.0,44.41
158789.0,30.0
158789.0,897.75
158789.0,183.17
158790.0,12.87
158790.0,157.41
158790.0,9.99
158791.0,11.08
158791.0,5.99
158792.0,3.14
158792.0,646.1
158792.0,66.52
158793.0,50.0
158793.0,7.56
158794.0,19.59
158795.0,58.98
158795.0,1.0
158796.0,9.99
158796.0,23.0
158797.0,183.0
158798.0,57.0
158798.0,18.03
158798.0,1.0
158799.0,5.83
158799.0,17.99
158799.0,10.0
158799.0,1.0
158801.0,9.99
158801.0,1.29
158802.0,1.0
158803.0,40.6
158804.0,178.0
158804.0,2.23
158805.0,4.47
158805.0,0.76
158805.0,83.52
158806.0,0.99
158806.0,15.0
158807.0,142.2
158808.0,60.5
158809.0,7.83
158810.0,66.0
158810.0,82.5
158811.0,1.98
158811.0,1.0
158812.0,1.99
158813.0,40.0
158813.0,2.99
158814.0,1.29
158815.0,30.2
158815.0,4.01
158816.0,7.7
158816.0,2.5
158816.0,2.69
158817.0,1.79
158817.0,109.42
158817.0,3.99
158817.0,20.0
158819.0,8.3
158821.0,0.0
158821.0,72.0
158822.0,11.5
158822.0,1.98
158823.0,17.19
158823.0,2.49
158824.0,137.6
158825.0,4.94
158825.0,24.85
158825.0,1.0
158825.0,27.21
158827.0,91.0
158827.0,38.45
158827.0,119.67
158828.0,3.49
158828.0,9.99
158828.0,17.99
158829.0,2.69
158829.0,155.0
158829.0,42.81
158829.0,26.85
158830.0,11.34
158830.0,69.9
158830.0,1.29
158831.0,30.0
158831.0,11.5
158832.0,0.76
158833.0,40.0
158833.0,2.58
158834.0,15.0
158834.0,4.54
158835.0,46.04
158835.0,1.79
158836.0,136.0
158836.0,32.0
158837.0,145.0
158837.0,62.0
158837.0,0.76
158838.0,69.25
158839.0,3.27
158840.0,24.95
158841.0,59.9
158841.0,7.04
158842.0,1.29
158843.0,2.5
158843.0,987.21
158843.0,0.76
158845.0,8.94
158845.0,40.0
158846.0,0.12
158848.0,0.99
158848.0,118.3
158848.0,89.4
158848.0,224.88
158848.0,2.0
158849.0,215.0
158849.0,235.56
158849.0,180.0
158849.0,497.0
158849.0,9.99
158850.0,1.98
158850.0,3.59
158851.0,1.0
158851.0,0.76
158851.0,56.96
158851.0,29.83
158852.0,1.98
158852.0,108.22
158852.0,9.98
158853.0,101.5
158853.0,167.08
158853.0,1.98
158853.0,200.0
158853.0,0.99
158854.0,11.5
158854.0,119.67
158854.0,14.41
158854.0,4.48
158855.0,151.28
158855.0,7.02
158856.0,0.1
158856.0,55.19
158856.0,8.7
158856.0,80.0
158856.0,46.07
158856.0,231.88
158857.0,95.0
158858.0,135.88
158859.0,5.71
158859.0,48.98
158859.0,54.8
158859.0,2.26
158860.0,15.0
158861.0,0.99
158862.0,2.23
158862.0,4.49
158862.0,1.0
158863.0,40.0
158864.0,113.97
158864.0,2.97
158864.0,1.98
158865.0,12.77
158866.0,16.48
158867.0,20.3
158867.0,45.0
158867.0,39.68
158868.0,239.0
158868.0,4.85
158868.0,10.0
158868.0,808.44
158869.0,33.46
158869.0,26.99
158870.0,1.29
158870.0,128.0
158871.0,2.67
158872.0,40.0
158872.0,1.98
158873.0,12.31
158874.0,139.7
158874.0,34.95
158874.0,46.1
158875.0,44.96
158875.0,127.5
158875.0,0.89
158876.0,21.66
158876.0,11.95
158876.0,100.0
158877.0,1.98
158877.0,117.79
158877.0,62.5
158877.0,60.0
158877.0,175.66
158877.0,22.79
158877.0,4.49
158878.0,63.35
158878.0,3.64
158879.0,1.0
158881.0,39.99
158881.0,130.47
158881.0,3.39
158882.0,3.7
158882.0,0.99
158882.0,54.99
158883.0,26.97
158883.0,84.46
158884.0,89.95
158884.0,23.34
158884.0,20.0
158885.0,4.88
158885.0,15.0
158885.0,1.98
158885.0,39.0
158887.0,20.0
158887.0,4.99
158887.0,11.5
158887.0,980.1
158888.0,24.99
158889.0,199.98
158890.0,1.98
158890.0,219.85
158890.0,212.5
158890.0,1.0
158890.0,2.28
158891.0,5.49
158891.0,142.0
158891.0,8.99
158891.0,85.25
158891.0,19.95
158893.0,7.58
158894.0,1.98
158894.0,46.25
158894.0,18.95
158895.0,454.92
158895.0,20.0
158895.0,11.66
158895.0,50.0
158896.0,15.0
158896.0,4.99
158896.0,15.0
158897.0,134.6
158898.0,49.0
158898.0,0.76
158898.0,3.74
158899.0,6.89
158900.0,2.69
158900.0,4.49
158900.0,41.0
158901.0,5.0
158902.0,12.57
158902.0,0.07
158902.0,13.88
158903.0,1.0
158903.0,10.0
158903.0,18.91
158903.0,17.18
158904.0,13.79
158905.0,4.49
158906.0,347.19
158906.0,2.28
158906.0,140.47
158906.0,532.0
158906.0,3.58
158907.0,1.98
158907.0,30.0
158907.0,7.61
158907.0,73.7
158908.0,1.98
158909.0,2.95
158909.0,9.99
158909.0,0.89
158910.0,1.79
158910.0,140.0
158910.0,148.22
158911.0,138.12
158912.0,302.6
158912.0,20.0
158913.0,49.99
158913.0,1.0
158913.0,10.0
158913.0,102.0
158915.0,8.94
158915.0,1.0
158916.0,274.5
158916.0,6.0
158917.0,2.95
158917.0,20.2
158918.0,0.76
158920.0,2.99
158920.0,181.45
158920.0,65.99
158921.0,49.99
158921.0,2.49
158922.0,64.95
158922.0,27.9
158922.0,89.6
158922.0,225.44
158923.0,219.0
158923.0,11.54
158923.0,39.0
158924.0,0.77
158924.0,45.23
158924.0,41.03
158925.0,4.66
158925.0,14.4
158925.0,26.7
158925.0,72.0
158926.0,35.0
158927.0,885.0
158927.0,109.17
158927.0,19.94
158929.0,12.31
158929.0,6.99
158929.0,15.0
158930.0,3.7
158931.0,3.59
158931.0,2.39
158931.0,77.39
158932.0,0.79
158932.0,42.83
158932.0,23.74
158933.0,24.99
158934.0,0.89
158934.0,55.19
158934.0,13.99
158935.0,20.0
158936.0,1.29
158936.0,24.05
158936.0,10.03
158936.0,0.99
158936.0,0.0
158938.0,0.76
158938.0,50.85
158938.0,5.67
158938.0,15.41
158938.0,1.0
158939.0,15.0
158939.0,14.0
158939.0,37.22
158940.0,4.98
158940.0,39.97
158940.0,80.22
158940.0,1.78
158941.0,0.99
158941.0,54.99
158941.0,15.04
158942.0,85.25
158943.0,1050.0
158943.0,313.08
158944.0,8.87
158945.0,41.0
158945.0,230.0
158945.0,2.49
158945.0,4.99
158946.0,14.63
158946.0,0.89
158946.0,3.34
158946.0,38.45
158946.0,0.99
158948.0,15.68
158948.0,3.58
158948.0,1.29
158948.0,1.6
158948.0,4.49
158949.0,100.0
158949.0,58.95
158950.0,6.93
158950.0,9.95
158951.0,0.89
